Date,Time,Actual,Predicted
2024-04-07,12:46:00,380.263,204.69012
2024-05-07,14:03:00,80.27,248.6296
2024-07-01,04:00:00,589.45,1508.7908
2024-03-03,18:48:00,8.89,119.08868
2024-01-03,08:05:00,30.05,598.07794
2024-02-03,18:07:00,9.81,382.80154
2024-04-02,16:29:00,39.56999999999999,197.86963
2024-03-04,17:14:00,199.746,122.66643
2024-02-03,08:56:00,20.41,272.45624
2024-04-02,16:11:00,0.127,191.71252
2024-04-02,21:06:00,38.717,561.5518
2024-07-01,06:59:00,540.03,578.0996
2024-04-02,19:56:00,20.52,427.52707
2024-05-06,18:15:00,9.987,230.4635
2024-06-06,21:51:00,11.657,534.06903
2024-05-01,17:02:00,940.15,1112.153
2024-04-02,07:01:00,21.68,315.0501
2024-02-06,18:42:00,39.95,490.41223
2024-05-03,08:01:00,142.95699999999997,240.0086
2024-04-07,18:41:00,399.394,264.87802
2024-07-01,08:18:00,331.304,431.90936
2024-07-04,11:33:00,180.296,235.90889
2024-03-02,07:47:00,0.14,219.90916
2024-03-06,18:01:00,40.376,94.50504
2024-07-05,11:52:00,140.587,233.91
2024-07-03,08:24:00,0.233,166.08214
2024-05-07,10:16:00,19.386,372.5913
2024-04-03,07:54:00,41.15,183.8481
2024-06-02,08:54:00,100.34,231.22447
2024-06-02,07:41:00,39.303,243.83188
2024-03-04,20:07:00,7.5,160.4281
2024-03-02,07:13:00,39.97,255.70258
2024-06-03,07:42:00,200.137,306.05933
2024-04-01,16:23:00,224.41,831.8163
2024-06-04,23:19:00,980.02,1413.4253
2024-05-04,21:58:00,2340.2,578.134
2024-05-05,20:49:00,489.666,271.4151
2024-05-05,17:02:00,61.00300000000001,162.78082
2024-04-01,08:52:00,1199.116,622.6086
2024-04-02,09:01:00,7.783,229.12498
2024-04-07,12:15:00,239.613,232.01488
2024-06-05,19:26:00,6.413,28.421112
2024-07-01,08:31:00,29.843,429.61362
2024-04-06,20:19:00,30.653,199.00516
2024-03-05,22:13:00,70.203,246.49211
2024-02-03,18:55:00,10.597,594.0366
2024-03-05,18:22:00,181.807,109.65063
2024-04-04,21:18:00,59.507000000000005,623.68823
2024-03-06,16:37:00,370.887,92.278435
2024-07-02,14:39:00,166.493,452.99927
2024-05-04,14:33:00,151.173,194.53104
2024-07-06,15:40:00,299.34,273.7772
2024-04-05,18:53:00,19.01,140.0928
2024-01-05,20:04:00,130.324,804.5315
2024-03-05,19:11:00,20.812999999999995,273.45972
2024-02-04,07:40:00,120.51,275.7506
2024-04-01,07:49:00,22.046,528.88306
2024-05-03,17:30:00,141.283,329.54745
2024-04-05,17:03:00,72.0,94.10315
2024-04-04,22:33:00,10.23,560.2278
2024-04-04,22:48:00,20.164,622.4986
2024-06-06,17:32:00,170.16,282.36218
2024-03-07,17:33:00,210.53,302.86905
2024-04-04,09:45:00,40.223,86.71857
2024-05-05,19:48:00,20.72,481.66895
2024-04-01,06:42:00,159.127,687.7308
2024-04-01,08:45:00,1.33,297.73557
2024-03-06,19:03:00,10.62,187.44295
2024-05-03,08:13:00,19.303,223.06752
2024-04-02,20:07:00,159.223,445.42245
2024-06-05,18:30:00,59.176,326.56708
2024-04-04,08:03:00,10.08,105.292435
2024-07-02,13:22:00,1845.166,452.31155
2024-03-03,15:31:00,59.813,136.40639
2024-04-01,17:26:00,320.0,401.81183
2024-03-04,20:51:00,69.096,184.90523
2024-03-05,19:51:00,0.093,131.32344
2024-07-03,09:43:00,5980.083,280.97748
2024-05-01,17:23:00,110.26,1973.2638
2024-06-02,11:54:00,1013.837,307.18222
2024-06-01,11:26:00,19.903,660.692
2024-06-03,08:28:00,0.186,212.66551
2024-03-05,17:37:00,10.773,125.58129
2024-03-03,19:56:00,260.95,262.81784
2024-05-04,07:50:00,339.34600000000006,231.29787
2024-03-07,12:09:00,260.45,308.97134
2024-05-03,08:31:00,11.73,213.87398
2024-03-06,15:28:00,260.253,189.88972
2024-03-04,07:47:00,19.91,58.911873
2024-04-06,23:45:00,230.947,558.3909
2024-04-01,14:37:00,350.433,339.0285
2024-04-04,08:28:00,44.423,95.73864
2024-03-07,16:57:00,8.674,245.54637
2024-03-06,14:30:00,19.933,42.39883
2024-05-05,19:45:00,30.754,470.46054
2024-04-03,07:42:00,0.25,178.52162
2024-05-03,21:11:00,8.033,609.79333
2024-03-01,13:16:00,70.657,562.41095
2024-03-04,08:37:00,20.533,149.83882
2024-05-03,11:52:00,386.773,240.94269
2024-05-07,18:51:00,189.183,511.4448
2024-03-04,20:12:00,0.1229999999999999,163.56578
2024-07-02,08:50:00,0.1099999999999999,201.79193
2024-06-03,06:41:00,90.057,570.3145
2024-06-04,18:38:00,49.293,354.65082
2024-05-04,18:12:00,70.124,311.3148
2024-05-07,10:41:00,20.593,386.54953
2024-07-03,18:11:00,19.724,325.29587
2024-03-06,20:53:00,290.03,48.562054
2024-02-04,18:37:00,29.757,306.95865
2024-03-05,19:52:00,40.067,287.27682
2024-05-03,09:13:00,109.27700000000002,217.01292
2024-05-07,09:48:00,319.827,553.0516
2024-06-05,14:42:00,30.78,220.63069
2024-06-05,14:07:00,20.003,209.15384
2024-04-06,19:26:00,18.88,159.91927
2024-04-03,16:53:00,10.787,86.37997
2024-04-04,19:18:00,9.737,199.71312
2024-04-03,08:24:00,1.063,125.60415
2024-02-03,19:22:00,1402.754,212.47162
2024-03-06,12:42:00,29.05,51.43358
2024-02-01,08:00:00,7626.11,515.3772
2024-04-06,17:06:00,140.73,125.35338
2024-06-04,08:18:00,19.253,289.32883
2024-04-05,12:56:00,7.887,83.280495
2024-02-07,15:04:00,409.62,516.21674
2024-06-07,13:13:00,18.78,248.21844
2024-01-05,19:13:00,19.41,672.09924
2024-04-04,22:49:00,89.847,626.6088
2024-05-05,19:52:00,220.943,312.53748
2024-06-06,11:48:00,20.89,219.82423
2024-03-04,18:52:00,89.963,235.66257
2024-02-06,19:23:00,10.976,420.07874
2024-07-04,08:31:00,120.397,233.78369
2024-05-02,18:30:00,20.053,716.2045
2024-07-01,08:54:00,8.797,557.8611
2024-04-06,12:48:00,39.47,115.681244
2024-04-01,06:45:00,2399.754,675.15607
2024-03-04,07:52:00,19.036,126.228615
2024-04-06,20:27:00,18.927,207.56786
2024-04-02,18:18:00,148.367,303.1903
2024-03-06,18:22:00,34.31,93.771034
2024-04-04,07:54:00,39.967,62.332516
2024-06-01,07:37:00,98.89,407.48874
2024-04-07,13:03:00,159.604,205.32317
2024-04-03,18:00:00,49.036,70.9925
2024-04-04,21:46:00,20.18,435.10776
2024-04-06,21:06:00,119.98300000000002,256.3082
2024-04-02,20:33:00,2.157,142.8083
2024-03-07,19:03:00,1.203,381.8311
2024-02-04,07:54:00,0.377,278.2913
2024-02-05,21:22:00,259.166,435.60526
2024-04-03,09:15:00,9.62,111.56767
2024-05-05,12:46:00,339.953,96.88108
2024-07-06,11:16:00,10.263,8.51968
2024-02-07,16:22:00,259.833,629.6998
2024-03-06,18:31:00,19.693,39.35246
2024-04-03,18:11:00,19.590000000000003,194.82596
2024-03-06,19:15:00,0.67,192.33842
2024-03-05,12:54:00,370.06,118.9545
2024-04-03,21:07:00,0.203,127.096
2024-04-03,09:22:00,9.63,111.63754
2024-07-04,08:09:00,110.023,272.6951
2024-03-04,18:40:00,0.267,124.59915
2024-04-02,19:33:00,18.973,123.76922
2024-07-03,12:34:00,58.556,310.45642
2024-06-03,06:39:00,100.036,570.8197
2024-05-04,16:40:00,271.033,226.12332
2024-06-04,14:58:00,10.173,272.6507
2024-06-05,12:18:00,52.54999999999999,192.82716
2024-03-06,17:53:00,19.803,76.073326
2024-06-07,12:33:00,10.377000000000002,251.58888
2024-04-04,18:03:00,82.053,156.88669
2024-01-07,12:50:00,90.817,345.14478
2024-06-04,08:45:00,59.553,261.62164
2024-03-04,19:30:00,18.597,127.55101
2024-02-02,20:07:00,0.016,352.48465
2024-05-04,06:21:00,10.04,430.96622
2024-03-05,20:13:00,49.807,142.85583
2024-03-04,19:21:00,100.15,166.73581
2024-06-06,11:28:00,141.31,228.33817
2024-07-06,14:12:00,30.6,270.29355
2024-07-01,08:54:00,697.15,559.09705
2024-03-01,05:08:00,540.057,1622.1517
2024-07-01,08:43:00,20.14,544.9781
2024-03-06,20:15:00,10.04,223.90912
