Date,Time,Actual,Predicted
2024-01-07,00:06:00,47.367,27.716265
2024-02-02,21:11:00,10.283,57.12375
2024-03-04,19:28:00,1.02,16.701992
2024-04-02,21:26:00,10.537,16.629152
2024-04-04,19:42:00,0.033,16.043442
2024-07-02,21:07:00,29.083,31.981522
2024-04-03,19:03:00,1.233,5.663075
2024-07-03,16:45:00,0.263,63.015
2024-06-01,22:33:00,19.55,48.96028
2024-04-03,19:40:00,0.11,13.212665
2024-03-04,22:08:00,0.827,8.190099
2024-02-05,21:18:00,1109.947,80.50166
2024-04-01,13:48:00,280.4,552.9576
2024-04-07,12:01:00,17.95,231.95033
2024-05-07,12:18:00,40.19,140.27626
2024-03-03,21:40:00,9.533,8.336046
2024-03-07,12:39:00,630.71,278.51126
2024-06-06,00:12:00,70.78,64.233444
2024-04-04,23:06:00,0.063,10.131396
2024-03-06,13:35:00,10.09,81.19227
2024-05-02,23:30:00,52.89,19.213293
2024-07-02,21:04:00,1.17,25.435755
2024-04-04,17:30:00,0.42,48.55429
2024-03-04,22:12:00,9.45,12.692049
2024-05-04,16:52:00,100.073,69.174706
2024-03-06,23:46:00,50.583,41.056293
2024-03-04,20:18:00,10.227,21.856644
2024-04-04,23:07:00,6.113,10.089856
2024-06-04,23:25:00,10.124000000000002,0.008890606
2024-05-04,16:06:00,22.86,89.014534
2024-03-04,22:40:00,0.093,7.7645574
2024-04-01,22:31:00,70.25,50.648045
2024-04-07,00:27:00,9.754,7.302866
2024-04-02,17:48:00,8.39,31.563015
2024-03-03,21:07:00,0.407,9.58115
2024-06-05,16:47:00,19.717,66.14111
2024-07-03,19:48:00,10.226,27.038944
2024-06-04,21:42:00,9.886,20.888117
2024-04-07,00:04:00,19.156,3.3438582
2024-03-03,18:37:00,0.407,27.281965
2024-06-07,19:48:00,129.32,71.12673
2024-03-03,21:22:00,0.03,11.41006
2024-04-04,23:34:00,99.137,8.993512
2024-03-04,22:22:00,9.553000000000004,7.701259
2024-02-04,22:46:00,19.563,32.202553
2024-04-03,14:48:00,48.72,124.97627
2024-04-04,22:04:00,0.046,12.074201
2024-01-03,22:53:00,9.687,49.30555
2024-03-02,22:23:00,20.843,23.549059
2024-06-01,17:10:00,9.606,173.05481
2024-05-06,17:45:00,40.263,95.40314
2024-03-01,16:33:00,649.166,421.13107
2024-03-01,20:33:00,21.63,139.961
2024-01-03,22:22:00,8.954,109.40691
2024-03-06,19:30:00,19.84,0.7138114
2024-04-03,19:30:00,20.253,17.09542
2024-07-04,15:20:00,1210.186,548.8134
2024-04-02,20:45:00,1.816,17.670517
2024-04-03,18:34:00,0.093,21.29338
2024-03-02,13:56:00,400.31,366.81107
2024-03-02,22:31:00,0.03,17.479074
2024-06-07,15:25:00,39.99399999999999,66.48971
2024-07-04,12:11:00,109.453,950.9571
2024-03-06,17:30:00,49.87,156.07884
2024-04-04,18:37:00,19.993,34.99321
2024-06-02,20:37:00,0.8000000000000002,49.15411
2024-04-02,22:01:00,0.297,11.516418
2024-01-02,22:55:00,97.467,124.31271
2024-03-04,16:22:00,50.706,51.825394
2024-07-03,22:33:00,20.393,16.21608
2024-06-02,21:36:00,10.624,31.6386
2024-05-04,12:24:00,369.387,159.84239
2024-04-02,20:25:00,0.034,15.174329
2024-04-03,18:43:00,0.144,20.08985
2024-03-03,21:13:00,1.913,9.334305
2024-03-01,21:30:00,0.34,105.42278
2024-04-03,16:48:00,1.58,22.3118
2024-07-04,21:51:00,8.93,19.54665
2024-05-06,16:21:00,0.17,122.27314
2024-07-04,01:14:00,6844.27,5064.2134
2024-03-03,21:27:00,0.936,6.579586
2024-04-04,22:11:00,0.05,8.948308
2024-07-07,09:31:00,519.644,246.1177
2024-03-04,21:03:00,2.053,17.452147
2024-07-04,17:32:00,7.123,48.16533
2024-03-02,22:23:00,0.297,17.95288
2024-04-02,22:07:00,0.22,13.009521
2024-04-03,19:16:00,0.97,5.271754
2024-05-05,22:36:00,189.424,16.13016
2024-03-02,22:07:00,0.093,19.013525
2024-04-04,20:16:00,10.144,14.89874
2024-06-04,21:37:00,0.064,0.04068273
2024-03-03,20:56:00,70.13,7.7368083
2024-04-01,19:48:00,19.687,175.98442
2024-04-03,18:21:00,8.583,9.476826
2024-07-03,22:16:00,0.14,16.99209
2024-05-05,18:11:00,120.08,48.759476
2024-04-02,19:36:00,0.5,6.203653
2024-04-07,21:40:00,1.203,86.699684
2024-04-04,20:07:00,0.377,15.658596
2024-06-04,21:30:00,9.053,22.280138
2024-04-04,20:42:00,0.204,13.091199
2024-02-04,21:07:00,9.823999999999998,29.704712
2024-04-02,21:22:00,1.077,14.802244
2024-03-04,17:44:00,39.586,55.9597
2024-03-04,21:56:00,0.594,8.979323
2024-03-03,21:45:00,0.016,1.7009596
2024-07-03,22:48:00,9.337,15.306138
2024-03-05,18:15:00,71.46,37.68804
2024-04-03,18:45:00,0.343,19.960396
2024-04-01,22:00:00,0.046,67.1899
2024-02-03,21:46:00,8.963,6.4060946
2024-04-02,22:28:00,9.047,11.624433
2024-04-04,18:13:00,10.14,27.48023
2024-03-01,21:03:00,9.83,123.3938
2024-03-03,18:11:00,0.393,30.995026
2024-04-04,21:41:00,11.087,11.839639
2024-07-01,20:57:00,9.883,53.660286
2024-04-07,00:42:00,19.524,8.855505
2024-04-04,20:16:00,10.19,14.89874
2024-04-05,18:30:00,241.107,57.97586
2024-06-03,15:16:00,90.454,95.031586
2024-04-04,18:40:00,9.64,34.4752
2024-04-04,19:57:00,0.486,14.889956
2024-03-04,18:56:00,0.89,19.95622
2024-04-01,15:09:00,971.557,448.4818
2024-04-03,19:00:00,10.673,17.002024
2024-04-03,21:56:00,9.163,6.8758044
2024-04-06,20:11:00,0.393,91.15211
2024-03-05,08:37:00,20.753,194.76538
2024-05-04,21:07:00,49.893,12.972593
2024-05-06,22:46:00,19.93,41.40622
2024-04-04,20:41:00,1.093,17.925335
2024-02-01,12:52:00,219.653,353.2054
2024-04-03,16:32:00,23.347,51.35452
2024-03-04,16:26:00,31.27,50.74841
2024-02-02,21:57:00,0.216,14.027876
2024-03-06,19:31:00,0.014,112.86104
2024-02-04,23:41:00,9.144,27.45078
2024-02-03,17:26:00,20.223,21.436499
2024-03-02,20:55:00,0.03,23.722336
2024-05-02,21:03:00,10.457,41.770947
2024-04-03,17:18:00,59.1,36.509235
2024-06-04,23:04:00,9.056,12.751806
2024-06-02,09:15:00,250.49,1377.777
2024-04-02,16:45:00,21.193,86.669754
2024-05-04,22:01:00,9.657,9.291862
2024-07-01,20:45:00,30.17,68.94923
2024-02-06,22:55:00,10.32,227.139
2024-05-05,18:27:00,19.95,44.208317
2024-05-03,21:21:00,38.693,11.09453
2024-05-01,11:56:00,2459.803,259.10767
2024-02-04,23:41:00,119.95999999999998,17.020912
2024-02-03,21:16:00,0.203,7.170703
2024-03-02,22:11:00,8.833,18.807997
2024-03-02,20:08:00,20.023,15.366674
2024-03-04,13:58:00,28.773,123.74026
2024-01-01,11:28:00,41.063,1741.1453
2024-07-05,22:56:00,159.997,17.2062
2024-03-06,18:30:00,129.833,137.40736
2024-05-06,22:04:00,70.43,49.701878
2024-04-02,22:57:00,0.08,10.09728
2024-07-01,20:15:00,19.66,65.55107
2024-04-05,01:02:00,19.707,75.03454
2024-02-05,22:51:00,99.566,53.081287
2024-06-06,20:26:00,492.057,35.15213
2024-02-04,23:30:00,49.87,23.529871
2024-07-02,22:16:00,2.57,26.184658
2024-03-03,22:42:00,0.267,5.025671
2024-02-04,09:09:00,3247.79,1367.1604
2024-04-02,17:56:00,0.11,30.035835
2024-03-06,14:58:00,8.75,32.481697
2024-06-04,23:15:00,2.0,12.018443
2024-04-02,22:56:00,10.46,8.65449
2024-05-07,19:23:00,59.857,50.951794
2024-04-04,23:12:00,19.030000000000005,6.5811934
2024-03-06,17:22:00,49.916,28.978376
2024-06-03,21:33:00,4.047,18.34496
2024-06-04,21:07:00,70.723,25.173948
2024-04-03,20:40:00,0.0,12.438588
2024-02-02,20:49:00,0.063,13.422047
2024-03-04,23:27:00,20.397,6.328081
2024-04-02,20:00:00,0.047,17.416567
2024-07-06,16:51:00,589.037,70.779305
2024-03-03,21:52:00,9.924,7.9120235
2024-04-02,22:43:00,9.737000000000002,9.221776
2024-04-03,21:10:00,7.823,8.37134
2024-04-02,21:42:00,0.174,13.268392
2024-03-03,18:37:00,0.343,10.317639
2024-03-06,19:55:00,1.177,102.94578
2024-04-04,21:13:00,0.487,11.842282
2024-04-03,15:41:00,19.02,54.01354
2024-06-02,22:27:00,0.47,24.564163
2024-03-05,10:52:00,20.45,495.0297
2024-03-06,19:11:00,20.6,122.25385
2024-06-04,22:18:00,29.206,17.050411
2024-04-04,08:18:00,9.203,166.97562
2024-04-04,18:48:00,10.396,21.99065
2024-04-03,23:08:00,9.133,5.297989
2024-05-03,21:31:00,8.877,12.557991
2024-07-02,19:23:00,21.123,37.107895
2024-04-02,22:30:00,0.233,11.568116
2024-06-04,22:42:00,20.402999999999995,14.703909
2024-03-05,04:27:00,450.217,652.45215
2024-06-02,16:59:00,149.006,79.25072
2024-03-04,21:45:00,10.273,9.916995
2024-05-05,13:57:00,1118.836,143.04091
2024-05-04,17:34:00,90.937,52.723057
2024-02-04,22:22:00,20.043,35.522602
2024-03-06,13:27:00,0.237,83.2113
2024-03-03,20:12:00,9.537,2.7214773
2024-03-06,23:06:00,0.094,45.183704
2024-04-06,21:38:00,69.22,41.43213
2024-07-03,22:15:00,0.657,17.10701
2024-06-01,20:41:00,10.717,81.856636
2024-02-07,17:18:00,22.897,987.6375
2024-03-04,23:15:00,10.14,9.933621
2024-02-02,17:53:00,209.893,133.2776
2024-04-03,23:11:00,9.057,5.2565393
2024-03-04,21:07:00,0.72,11.4772215
2024-03-04,22:56:00,19.39,10.454625
2024-04-02,17:26:00,0.05,35.63075
2024-04-03,22:41:00,14.193,7.2288275
2024-05-03,19:13:00,249.853,30.528214
2024-02-04,17:56:00,11.077,99.21224
2024-03-03,21:03:00,9.16,12.33935
2024-03-06,18:52:00,29.763,4.3156796
2024-06-02,21:12:00,39.544,34.511086
2024-03-04,21:38:00,0.393,9.783685
2024-03-02,17:11:00,40.747,59.63366
2024-04-02,20:45:00,0.25,13.515474
2024-06-04,18:03:00,39.44,56.56038
2024-05-04,16:55:00,220.993,65.84538
2024-04-04,09:26:00,280.007,166.5323
2024-06-07,07:57:00,229.386,374.16342
2024-03-05,22:58:00,39.374,17.38399
2024-03-03,20:37:00,0.033,14.197076
2024-07-03,22:07:00,0.0969999999999999,17.515444
2024-04-04,21:15:00,9.509999999999998,14.993211
2024-04-04,21:51:00,0.863,12.803774
2024-03-01,20:42:00,61.214,144.91823
2024-07-03,21:30:00,15.093,19.033743
2024-04-04,18:52:00,0.25,21.479303
2024-07-03,20:36:00,20.08,23.318094
2024-03-03,16:45:00,0.906,34.807835
2024-07-03,20:08:00,0.157,25.710354
2024-02-01,19:00:00,5.253,172.6139
2024-06-05,23:15:00,39.58,18.534143
2024-04-04,20:07:00,6.0200000000000005,15.658596
2024-03-03,16:51:00,21.183,33.606987
2024-02-04,22:18:00,1.097,27.575102
2024-06-02,23:00:00,10.754,24.116306
2024-04-06,23:43:00,9.987,34.8382
2024-04-06,22:49:00,19.766,30.546227
2024-04-02,18:55:00,0.69,14.509286
2024-06-07,00:55:00,160.14,192.0612
2024-03-06,22:34:00,9.373,44.338192
2024-02-06,23:41:00,0.233,217.36868
2024-04-02,21:31:00,9.5,14.853646
2024-07-04,13:12:00,120.243,807.3439
2024-06-03,18:27:00,11.023,53.360516
2024-06-03,22:40:00,4.06,15.606695
2024-06-05,22:56:00,190.28,8.9556055
2024-07-04,21:27:00,10.487,21.04991
2024-01-03,22:26:00,0.017,54.82329
2024-04-04,18:28:00,8.627,24.856628
2024-04-05,23:58:00,8.53,10.864424
2024-03-02,21:08:00,0.08,11.004251
2024-02-03,20:27:00,47.63,35.251072
2024-03-02,21:11:00,8.83,31.623075
2024-04-02,20:10:00,9.546,21.595337
2024-06-01,21:30:00,8.913,60.749893
2024-06-07,12:03:00,20.267000000000003,144.84569
2024-02-07,00:34:00,50.21000000000001,90.45232
2024-03-04,21:04:00,0.047,10.959877
2024-07-06,13:15:00,360.727,130.57796
2024-07-03,20:31:00,9.95,23.11966
2024-03-06,21:43:00,29.923,69.17501
2024-05-04,22:15:00,9.227,8.781031
2024-07-01,22:15:00,88.96000000000001,40.363186
2024-04-03,20:15:00,0.017,10.771373
2024-04-02,19:55:00,0.034,5.644664
2024-07-01,15:35:00,279.023,191.85846
2024-06-05,18:46:00,0.22,52.240757
2024-03-04,20:07:00,0.576,14.491343
2024-05-04,21:28:00,30.67,11.414585
2024-04-04,20:26:00,8.226,14.2464485
2024-04-03,17:59:00,20.206,17.208717
2024-04-03,18:07:00,0.86,10.30709
2024-05-02,23:00:00,60.56,26.573057
2024-06-01,20:36:00,30.73,83.96643
2024-01-04,22:03:00,10.126,56.198704
2024-07-02,20:18:00,17.26,30.915707
2024-04-01,20:41:00,0.677,132.5182
2024-04-07,00:06:00,0.046,0.7402814
2024-04-03,22:30:00,9.35,4.24411
2024-03-06,19:30:00,0.297,0.70893645
2024-06-01,17:38:00,140.973,141.30397
2024-06-02,18:46:00,89.46699999999998,57.371174
2024-04-06,16:48:00,510.534,158.01662
2024-04-04,19:23:00,49.427,26.540627
2024-05-04,16:29:00,9.79,79.92901
2024-06-03,22:37:00,11.716,12.53272
2024-05-03,17:37:00,10.246,39.348576
2024-03-02,21:49:00,10.523,27.265097
2024-04-05,22:57:00,100.513,19.33082
2024-03-04,13:33:00,9.707,147.88536
2024-04-04,19:57:00,0.593,14.889956
2024-04-02,18:22:00,10.46,17.373842
2024-07-03,20:18:00,109.453,24.886868
2024-05-04,16:06:00,39.87,89.58115
2024-04-03,21:23:00,9.7,7.777124
2024-06-03,22:45:00,20.05,15.30943
2024-03-04,21:52:00,0.144,13.791806
2024-03-04,21:00:00,10.377,11.898482
2024-05-07,17:47:00,229.113,126.28429
2024-03-04,21:56:00,0.063,13.529299
2024-03-05,19:15:00,17.453,29.18087
2024-05-04,20:38:00,39.59,15.912724
2024-06-03,21:13:00,0.017,24.35389
2024-02-04,21:36:00,0.05,37.676464
2024-06-03,22:11:00,39.837,18.306965
2024-04-01,20:57:00,0.126,103.26152
2024-07-01,17:51:00,20.453,124.880974
2024-07-02,17:48:00,9.436999999999998,54.963623
2024-04-03,17:30:00,11.880000000000004,35.94953
2024-06-05,11:56:00,189.263,289.79514
2024-04-02,18:45:00,2.703,15.323535
2024-04-05,12:24:00,10.693,192.87764
2024-06-03,13:37:00,90.89,158.14378
2024-04-03,21:16:00,3.44,8.068764
2024-04-02,21:07:00,0.063,18.48483
2024-04-02,18:52:00,0.153,14.748923
2024-07-04,18:03:00,39.863,41.848976
2024-03-03,20:06:00,9.47,16.261097
2024-05-02,20:56:00,30.11,45.11982
2024-02-04,19:11:00,109.79,65.031784
2024-04-01,21:12:00,9.93,96.45848
2024-04-03,17:37:00,0.41,34.22352
2024-06-07,22:22:00,80.147,66.07392
2024-04-06,18:11:00,19.090000000000003,120.549385
2024-03-04,21:18:00,1.814,10.845102
2024-05-01,22:31:00,10.857,61.383633
2024-03-06,18:45:00,20.324,129.28139
2024-06-06,00:00:00,19.513,26.854025
2024-03-06,19:23:00,0.6259999999999999,116.528564
2024-03-07,16:47:00,291.384,287.1351
2024-03-02,18:36:00,420.023,27.280785
2024-03-04,20:53:00,0.047,12.17075
2024-03-04,20:34:00,11.387,13.421781
2024-07-04,20:34:00,0.863,24.570309
2024-07-05,12:39:00,49.883,233.53716
2024-03-03,20:56:00,19.81,10.094583
2024-05-07,15:04:00,19.907,124.03661
2024-02-03,19:11:00,81.113,7.7929935
2024-03-03,22:18:00,20.774,1.2982124
2024-05-06,23:45:00,129.94,38.065754
2024-04-01,20:12:00,40.08299999999999,125.122475
2024-07-02,18:42:00,10.58,43.854004
2024-07-04,00:17:00,914.967,604.037
2024-04-02,21:33:00,13.91,13.891695
2024-05-02,17:04:00,19.26,107.32153
2024-03-06,23:18:00,79.15,44.25352
2024-04-03,20:15:00,8.53,10.771373
2024-06-03,17:42:00,68.43,49.80532
2024-03-06,19:57:00,9.127,101.718025
2024-04-03,09:52:00,5391.533,171.4356
2024-04-02,22:52:00,11.003,12.494043
2024-05-03,17:04:00,29.687,65.608536
2024-07-01,20:49:00,60.00000000000001,57.880703
2024-06-07,15:54:00,20.68,69.07502
2024-02-04,18:03:00,0.814,59.596786
2024-07-06,11:13:00,169.38,222.82288
2024-01-02,21:06:00,0.093,134.13057
2024-04-03,22:07:00,11.126,8.381195
2024-04-03,20:51:00,0.644,8.589719
2024-03-04,21:30:00,0.657,9.690672
2024-07-01,22:12:00,29.697,40.629326
2024-05-03,19:55:00,89.85,23.85988
2024-03-05,23:16:00,40.123,11.856111
2024-06-03,20:01:00,9.096,35.66286
2024-02-07,00:27:00,0.187,60.310276
2024-05-03,21:51:00,10.107,11.290388
2024-04-03,22:51:00,0.234,6.9225507
2024-03-03,18:13:00,49.893,17.366373
2024-05-02,21:18:00,19.387,33.332832
2024-04-04,21:19:00,8.72,15.019883
2024-05-02,20:43:00,0.267,47.918022
2024-04-02,18:03:00,0.393,19.167929
2024-03-03,19:43:00,10.356999999999998,3.7083876
2024-03-02,21:22:00,9.03,10.21359
2024-06-06,15:35:00,100.703,113.81216
2024-06-02,23:30:00,0.19,21.486797
2024-04-06,20:03:00,19.65,94.662636
2024-04-04,18:15:00,18.704,27.297039
2024-03-03,17:27:00,9.817,21.478443
2024-03-03,21:30:00,1.766,8.668892
2024-05-03,21:26:00,0.077,13.019353
2024-04-04,21:57:00,0.08,10.922254
2024-04-03,20:11:00,0.14,14.411705
2024-06-06,10:58:00,220.343,249.17828
2024-07-04,21:53:00,0.203,19.345922
2024-07-03,21:00:00,0.36,21.139097
2024-04-02,22:45:00,9.077,10.703245
2024-02-02,19:31:00,10.283,18.73094
2024-04-03,21:03:00,9.36,7.822459
2024-07-02,13:45:00,538.757,207.04062
2024-04-02,18:37:00,2.047,16.0077
2024-07-02,21:07:00,9.833,32.098896
2024-04-01,22:40:00,19.8,49.069202
2024-03-03,21:41:00,11.17,1.7331372
2024-03-06,23:23:00,9.89,42.041153
2024-05-03,21:52:00,59.733,8.306104
2024-06-06,09:31:00,4259.876,371.55566
2024-04-05,20:03:00,0.127,46.58346
2024-03-03,21:19:00,3.47,1.9522461
2024-02-05,17:37:00,241.364,292.14285
2024-04-05,00:03:00,1.0,2.8587778
2024-06-06,23:48:00,29.433,24.00795
2024-04-07,13:39:00,20.686,182.12251
2024-06-06,16:40:00,119.517,92.62812
2024-04-02,22:52:00,8.86,10.395854
2024-04-03,20:22:00,0.016,13.673461
2024-05-03,22:26:00,1.35,4.488145
2024-04-02,18:56:00,0.047,14.35171
2024-07-01,20:07:00,9.723,67.498535
2024-06-01,23:19:00,30.43,44.657566
2024-07-04,22:58:00,25.246,15.247325
2024-03-02,21:49:00,0.376,8.69826
2024-04-04,03:27:00,239.797,689.4373
2024-01-02,21:01:00,0.0969999999999999,136.13933
2024-05-02,20:45:00,29.263,47.67844
2024-02-04,19:00:00,9.869999999999996,61.40339
2024-06-04,11:33:00,293.73,410.01483
2024-04-03,16:32:00,10.297000000000002,47.695065
2024-04-03,21:22:00,8.87,6.9628983
2024-07-03,22:16:00,6.143,16.99209
2024-03-04,20:45:00,0.39,19.106255
2024-03-04,21:01:00,0.8439999999999999,11.116638
2024-02-07,14:45:00,9.136,927.2852
2024-04-07,14:52:00,279.036,154.51286
2024-05-01,22:06:00,20.097,77.49281
2024-02-03,21:06:00,50.157,31.23148
2024-04-02,22:00:00,2.07,16.53805
2024-04-04,17:11:00,10.303,53.033997
2024-06-06,17:36:00,230.01300000000003,66.06789
2024-04-02,22:13:00,0.043,10.808025
2024-04-03,21:06:00,1.36,7.7219496
2024-04-01,17:15:00,90.1,184.80583
2024-06-06,23:23:00,168.77,25.848164
2024-04-02,20:56:00,0.03,12.811332
2024-05-06,23:52:00,89.37,36.08727
2024-04-04,19:43:00,0.03,15.963851
2024-04-03,21:12:00,0.153,8.240308
2024-06-01,21:30:00,0.22,68.74358
2024-05-06,10:54:00,2709.946,188.901
2024-04-04,21:01:00,10.02,12.507059
2024-04-04,21:07:00,0.0969999999999999,12.225649
2024-04-02,21:11:00,0.05,16.599106
2024-03-04,21:53:00,9.97,9.503372
2024-02-07,00:09:00,80.16700000000002,15.750515
2024-03-04,19:15:00,6.187,17.398554
2024-06-03,22:49:00,0.233,11.672865
2024-04-03,18:04:00,0.08,10.431497
2024-04-03,19:53:00,0.814,4.2997622
2024-03-04,22:46:00,0.127,7.5114684
2024-06-04,23:26:00,29.563,11.308293
2024-04-03,17:41:00,7.157,19.087563
2024-03-06,15:20:00,9.89,16.046621
2024-07-02,22:45:00,29.1,18.809467
2024-02-04,22:10:00,9.744,37.461613
2024-04-02,22:51:00,9.793,8.886497
2024-04-05,12:39:00,120.014,198.59232
2024-06-06,18:31:00,30.113,58.059692
2024-07-02,17:08:00,100.066,65.07477
2024-03-02,22:06:00,0.063,19.155195
2024-04-04,22:28:00,0.907,10.680118
2024-07-03,16:41:00,70.84,64.27814
2024-02-07,23:33:00,8.907,593.229
2024-03-04,13:49:00,39.45,131.90828
2024-06-07,17:45:00,72.066,57.77888
2024-05-04,16:12:00,229.99,85.18577
2024-02-04,18:48:00,0.11,65.038185
2024-07-05,22:56:00,0.877,16.651255
2024-06-01,13:19:00,214.98,496.757
2024-03-06,14:18:00,21.42,209.607
2024-03-02,21:57:00,0.283,26.427084
2024-06-03,10:58:00,770.903,536.336
2024-04-02,19:04:00,0.077,7.200906
2024-05-03,22:56:00,168.934,6.564641
2024-04-03,18:06:00,33.274,28.934673
2024-04-04,17:19:00,7.993999999999999,40.421528
2024-07-04,22:33:00,0.047,16.825926
2024-03-03,20:21:00,0.03,11.754669
2024-02-01,20:52:00,39.927,189.62752
2024-03-03,20:07:00,0.563,16.185972
2024-03-04,22:06:00,0.14,8.307253
2024-07-06,07:18:00,9.936,811.97784
2024-04-03,19:30:00,1.563,14.0043545
2024-04-03,18:12:00,1.08,24.5475
2024-04-02,22:48:00,0.7,10.548432
2024-06-03,17:18:00,21.896,54.729774
2024-06-07,13:11:00,390.1600000000001,105.48717
2024-04-01,21:08:00,7.176,98.119774
2024-03-04,12:31:00,44.714,275.37772
2024-02-04,20:22:00,9.45,38.48514
2024-03-04,16:59:00,9.897,42.89968
2024-06-03,22:49:00,28.84,14.783483
2024-04-03,20:16:00,1.627,14.037752
2024-07-01,20:03:00,20.517,65.57364
2024-04-04,15:22:00,59.767,98.08105
2024-06-03,17:18:00,119.913,68.56679
2024-06-04,19:21:00,81.87,40.00553
2024-02-04,18:41:00,0.19,67.34525
2024-06-05,15:41:00,19.93,122.64415
2024-05-03,21:45:00,9.554,11.674722
2024-06-01,17:55:00,11.047,146.8371
2024-04-01,20:48:00,9.843,129.16986
2024-04-03,20:31:00,0.237,12.973025
2024-05-02,22:33:00,89.26399999999998,28.36095
2024-04-03,23:57:00,89.767,1.2051765
2024-06-05,09:48:00,268.963,519.2965
2024-03-03,21:00:00,0.437,2.1835296
2024-03-04,21:00:00,8.897,11.959929
2024-06-01,20:25:00,20.137000000000004,79.32551
2024-03-04,16:04:00,19.823000000000004,56.99388
2024-04-04,21:41:00,0.08,10.472883
2024-04-04,20:26:00,0.216,19.313847
2024-07-02,19:45:00,39.333,34.3607
2024-04-03,18:18:00,2.924,9.591206
2024-03-05,18:07:00,9.05,101.856636
2024-03-03,21:58:00,0.11,7.6747313
2024-07-05,23:46:00,58.653,13.731468
2024-06-01,22:33:00,11.46,48.96028
2024-04-04,19:04:00,0.03,19.381372
2024-04-02,22:00:00,7.757,13.500401
2024-04-02,20:48:00,0.484,13.294661
2024-04-04,22:16:00,0.204,8.70723
2024-06-04,21:57:00,9.4,18.875933
2024-04-02,21:21:00,1.2969999999999997,17.165419
2024-07-01,19:22:00,58.85,99.027214
2024-03-04,20:01:00,9.146,15.907787
2024-02-04,21:45:00,10.147,36.22653
2024-04-02,18:48:00,7.87,14.992482
2024-04-04,21:56:00,0.016,9.737295
2024-07-02,00:06:00,230.05,494.08768
2024-06-04,18:00:00,109.84,56.99331
2024-04-02,22:51:00,0.14,8.886497
2024-04-03,20:07:00,0.327,14.718044
2024-06-04,23:08:00,7.874,12.453254
2024-03-03,20:16:00,0.0129999999999999,2.655537
2024-06-06,11:41:00,198.844,218.133
2024-06-07,11:26:00,20.703,167.60313
2024-07-04,20:38:00,8.953,24.223387
2024-04-04,20:18:00,50.036,17.343494
2024-05-02,21:42:00,10.170000000000002,29.319012
2024-03-02,16:00:00,59.637,102.94366
2024-06-03,21:26:00,12.333,19.121416
2024-07-03,22:21:00,16.79,16.764528
2024-04-01,21:13:00,10.963,115.60776
2024-05-02,20:37:00,85.01,49.62974
2024-04-04,19:07:00,0.737,19.094341
2024-04-04,23:11:00,8.993,6.6124234
2024-03-06,16:51:00,68.757,207.53902
2024-04-03,15:01:00,28.6,69.492676
2024-04-03,20:51:00,10.037,11.73947
2024-04-04,05:46:00,39.597,306.8007
2024-01-03,17:23:00,0.233,214.28545
2024-05-07,16:07:00,70.33,114.05834
2024-03-02,21:18:00,0.657,10.39086
2024-04-01,21:58:00,19.527,56.948666
2024-06-01,21:31:00,0.066,68.603905
2024-04-03,19:46:00,0.314,12.627971
2024-02-04,22:37:00,39.81,18.631824
2024-03-02,20:15:00,9.403,14.846924
2024-03-04,20:18:00,9.38,14.649685
2024-04-02,18:22:00,8.2,17.279255
2024-01-02,21:19:00,9.455999999999998,127.32971
2024-02-02,19:11:00,9.257,20.81259
2024-06-04,16:44:00,28.983,66.35372
2024-04-06,22:49:00,8.82,30.546227
2024-07-03,21:33:00,0.017,19.569899
2024-02-05,22:41:00,369.55,70.86014
2024-04-03,21:42:00,0.063,7.2758775
2024-04-03,22:15:00,0.076,5.9381037
2024-03-03,21:43:00,0.686,8.19224
2024-04-04,18:33:00,18.817,35.51905
2024-03-03,20:45:00,10.213,13.6520405
2024-03-04,23:43:00,9.99,5.925484
2024-05-03,17:51:00,9.086,50.141853
2024-05-05,19:12:00,220.49,56.546463
2024-03-04,17:41:00,9.65,27.129698
2024-03-04,18:48:00,0.047,20.795372
2024-06-04,17:59:00,61.18000000000001,53.334755
2024-07-07,14:28:00,1.487,66.928314
2024-04-05,20:53:00,129.76,36.27602
2024-04-02,21:00:00,10.463,16.601849
2024-03-04,21:33:00,0.093,15.037484
2024-06-06,17:08:00,539.183,63.55512
2024-03-04,22:12:00,8.52,8.036478
2024-07-03,21:15:00,9.043,20.095142
2024-07-02,18:26:00,1.004,46.50011
2024-03-02,22:52:00,29.454,7.2681885
2024-06-05,18:22:00,9.91,57.561584
2024-04-02,21:18:00,2.81,15.039091
2024-07-03,15:28:00,21.077,87.72271
2024-01-02,21:41:00,19.812999999999995,117.76765
2024-03-03,18:49:00,0.326,25.595617
2024-02-06,23:58:00,20.340000000000003,192.98923
2024-06-07,16:52:00,0.123,64.56278
2024-07-04,22:55:00,11.295999999999998,15.226605
2024-03-01,22:03:00,30.16,89.33194
2024-03-04,22:52:00,20.077,6.6816025
2024-05-01,18:03:00,9.706,203.74318
2024-04-04,19:15:00,9.64,18.349463
2024-06-03,23:00:00,0.046,14.001232
2024-04-03,18:04:00,0.034,10.431497
2024-04-04,21:43:00,5.42,12.980018
2024-04-05,16:08:00,556.366,157.2957
2024-03-02,20:23:00,0.0129999999999999,14.100043
2024-07-03,22:00:00,8.974,18.185131
2024-04-04,19:26:00,0.297,17.459108
2024-03-03,16:38:00,154.14,36.56147
2024-04-03,21:07:00,0.28,8.504477
2024-06-01,19:41:00,20.983,102.72203
