Date,Time,Actual,Predicted
2024-04-03,20:36:00,0.877,22.04616
2024-04-03,17:15:00,9.07,71.74098
2024-01-02,20:07:00,38.943,307.3142
2024-03-05,19:34:00,9.44,54.437687
2024-03-06,23:45:00,20.407,46.268204
2024-07-02,19:13:00,9.536,63.747833
2024-06-07,10:39:00,90.6,239.90996
2024-06-04,18:19:00,19.037,89.86025
2024-03-03,21:13:00,0.14,6.389102
2024-03-07,20:48:00,189.26300000000003,133.06772
2024-03-01,21:30:00,69.903,174.48473
2024-03-02,21:10:00,10.486,29.362795
2024-06-04,17:32:00,54.517,112.94771
2024-06-05,00:33:00,20.21,57.581417
2024-04-04,08:01:00,12.14,66.36647
2024-04-07,00:12:00,10.003,0.119072326
2024-06-07,13:46:00,20.01,89.34578
2024-03-06,16:11:00,46.493,15.262177
2024-03-04,21:13:00,10.533,21.668213
2024-04-03,20:11:00,19.61,26.286875
2024-04-04,17:52:00,0.61,57.201214
2024-04-05,23:13:00,20.14,34.57736
2024-06-07,00:44:00,139.977,1.3263605
2024-06-04,18:37:00,7.373000000000001,85.83292
2024-04-06,03:53:00,29.423,277.4771
2024-03-05,04:52:00,29.633,214.34903
2024-03-04,19:37:00,100.364,31.181053
2024-03-04,18:38:00,39.63,36.111603
2024-03-06,13:03:00,19.81,255.51735
2024-03-01,12:30:00,868.7370000000001,1190.4824
2024-06-05,00:34:00,19.567,61.127064
2024-02-04,18:34:00,9.997,59.35045
2024-04-06,01:00:00,20.016,45.389305
2024-03-06,18:45:00,14.276000000000002,98.27882
2024-03-05,20:10:00,10.39,44.74907
2024-02-06,13:28:00,1710.977,616.39954
2024-07-01,15:54:00,1549.46,136.7479
2024-03-06,22:36:00,159.923,56.400826
2024-04-07,01:37:00,8.453,16.496971
2024-03-05,15:01:00,148.617,175.76855
2024-05-04,23:40:00,20.077,25.253578
2024-06-03,09:16:00,211.244,378.47772
2024-03-04,18:48:00,9.323,35.289658
2024-07-04,18:22:00,10.886,74.192345
2024-03-02,20:33:00,0.19,40.862907
2024-04-04,18:57:00,0.623,44.88734
2024-04-02,19:33:00,2.794,38.17278
2024-03-04,22:19:00,0.297,19.708286
2024-07-02,14:09:00,29.097,120.79498
2024-03-03,21:12:00,9.116,17.202995
2024-03-02,22:37:00,30.173,22.672943
2024-04-04,22:04:00,260.664,24.411703
2024-04-04,17:30:00,0.427,63.963673
2024-06-04,20:00:00,160.1,68.501976
2024-03-03,22:34:00,8.884,15.17093
2024-04-03,19:37:00,0.873,8.065732
2024-04-06,23:27:00,9.983,57.88039
2024-04-04,22:43:00,20.003,21.668173
2024-04-07,01:46:00,19.797,24.254503
2024-04-05,22:58:00,17.84,36.61537
2024-01-07,13:46:00,28.82,157.8772
2024-03-04,23:28:00,19.406,15.300086
2024-02-02,19:07:00,0.436,56.344604
2024-06-02,22:55:00,29.627,38.70132
2024-06-06,00:46:00,0.126,59.533546
2024-04-04,20:34:00,9.534,32.19029
2024-04-06,11:20:00,617.78,428.91647
2024-06-01,22:45:00,29.863,130.41815
2024-04-03,03:23:00,119.247,2540.8557
2024-07-01,19:52:00,82.24,162.53714
2024-01-04,18:03:00,155.986,131.15262
2024-02-04,22:01:00,40.28,36.628334
2024-03-02,21:31:00,11.31,17.207628
2024-06-03,22:31:00,156.647,33.06096
2024-04-03,20:11:00,9.95,26.21088
2024-06-04,22:13:00,19.787,44.631935
2024-02-04,18:52:00,20.49,55.6702
2024-04-03,19:03:00,9.947,34.63428
2024-04-04,07:44:00,0.733,68.63417
2024-03-03,18:03:00,20.537,36.308704
2024-06-04,23:52:00,20.013,33.091835
2024-04-04,20:06:00,11.14,35.58159
2024-04-01,22:40:00,61.33,132.89014
2024-03-03,20:13:00,14.053000000000004,25.891632
2024-07-05,18:12:00,424.61,86.344284
2024-07-05,14:35:00,40.643,84.42528
2024-04-07,10:18:00,10.587,263.60904
2024-03-03,12:37:00,439.43,703.7368
2024-03-06,17:48:00,30.23,112.288536
2024-03-05,01:00:00,0.03,121.87853
2024-03-02,22:18:00,8.68,14.016606
2024-06-06,13:49:00,60.286,91.94842
2024-07-03,12:11:00,411.783,130.02406
2024-06-05,21:41:00,329.63,70.72301
2024-04-06,18:41:00,567.45,123.133026
2024-04-02,19:45:00,8.583,6.3814783
2024-06-02,19:45:00,0.08,60.934658
2024-03-07,01:49:00,29.85,13.609938
2024-06-07,14:09:00,99.636,74.34912
2024-04-04,18:52:00,9.95,43.652378
2024-02-02,18:31:00,12.857,73.19603
2024-04-04,19:06:00,0.7369999999999999,43.692223
2024-06-04,22:00:00,51.32999999999999,46.06707
